customer_id,churn,gender_male,senior_citizen_65,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,internet,charges_daily,charges_average,charges_average_log,charges_total_log,charges_monthly_log,tenure_log,subcription_no_streaming,subcription_total,streaming,family,dsl,fiber_optic,no_internet,month_to_month,one_year,two_year,bank_transfer_automatic,credit_card_automatic,electronic_check,mailed_check,automatic_payment,subcription_total_group,subcription_no_streaming_group
5277-ZLOOR,1,0,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,month_to_month,1,electronic_check,85.55,187.45,1,2.8516666666666666,91.0,4.51085950651685,5.233512143181921,4.449101000338202,0.6931471805599453,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5278-PNYOX,0,0,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,two_year,0,credit_card_automatic,100.65,4917.75,1,3.355,100.368,4.608843431354387,8.500606387811839,4.611649152085801,3.8918202981106265,2,4,1,0,0,1,0,0,0,1,0,1,0,0,1,3-4,2
5281-BUZGT,1,1,1,0,0,36,1,1,Fiber optic,1,0,0,0,1,0,month_to_month,1,electronic_check,90.85,3186.7,1,3.0283333333333333,88.58243243243243,4.483933558407395,8.066741177573675,4.50920979484218,3.58351893845611,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5285-MVEHD,0,0,0,1,0,56,1,0,Fiber optic,1,1,1,0,1,1,one_year,1,credit_card_automatic,105.6,6068.65,1,3.52,108.3201754385965,4.685091428795191,8.710891454045996,4.659658371272161,4.02535169073515,3,5,1,1,0,1,0,0,1,0,0,1,0,0,1,5-6,3-4
5286-YHCVC,0,1,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,two_year,1,bank_transfer_automatic,104.8,7470.1,1,3.493333333333333,103.76575342465755,4.642135987821908,8.918663664918116,4.6520537718869415,4.276666119016055,2,4,1,1,0,1,0,0,0,1,1,0,0,0,1,3-4,2
5287-QWLKY,1,1,1,1,1,71,1,1,Fiber optic,1,1,0,0,1,1,month_to_month,1,credit_card_automatic,105.1,7548.1,1,3.503333333333333,106.29444444444445,4.6662130209947925,8.92905115494334,4.6549122778829055,4.2626798770413155,2,4,1,1,0,1,0,1,0,0,0,1,0,0,1,3-4,2
5288-AHOUP,0,1,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,78.5,874.2,1,2.6166666666666667,79.39166666666667,4.374393408924734,6.773309182429214,4.363098624788363,2.3978952727983707,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5293-WXJAK,1,0,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,month_to_month,1,bank_transfer_automatic,104.05,1133.65,1,3.4683333333333333,103.14166666666667,4.636103447757976,7.033197794672652,4.644871552839644,2.3978952727983707,2,4,1,1,0,1,0,1,0,0,1,0,0,0,1,3-4,2
5294-CDGWY,1,1,0,1,1,51,0,0,DSL,1,1,1,0,1,1,one_year,0,electronic_check,59.3,3014.65,1,1.9766666666666666,59.11442307692308,4.07947493993265,8.011239016187268,4.08260930600368,3.9318256327243257,3,5,1,1,1,0,0,0,1,0,0,0,1,0,0,5-6,3-4
5294-DMSFH,0,0,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,month_to_month,1,credit_card_automatic,87.8,2621.75,1,2.9266666666666667,90.31833333333334,4.503340466762971,7.871597312714514,4.475061500641071,3.367295829986474,0,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
5294-IMHHT,0,1,0,1,0,53,1,1,Fiber optic,0,1,0,1,0,1,one_year,0,bank_transfer_automatic,97.75,5043.2,1,3.2583333333333333,95.20277777777777,4.556009119709642,8.525796080223506,4.582413198865475,3.970291913552122,2,3,1,1,0,1,0,0,1,0,1,0,0,0,1,3-4,2
5295-PCJOO,1,1,0,0,1,4,1,0,DSL,1,0,0,0,0,0,month_to_month,1,electronic_check,49.4,184.4,1,1.6466666666666667,46.760000000000005,3.845028136603868,5.2171073111224935,3.899950424193877,1.3862943611198906,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
5296-BFCYD,0,1,0,1,1,46,1,0,No,0,0,0,0,0,0,two_year,1,mailed_check,20.1,936.85,0,0.67,20.36063829787234,3.0136035417740237,6.842523184044522,3.0007198150650303,3.828641396489095,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
5296-PSYVW,0,0,0,1,0,72,1,1,No,0,0,0,0,0,0,two_year,0,electronic_check,24.55,1750.7,0,0.8183333333333334,24.318493150684933,3.191237095913812,7.467770986938887,3.2007118542405295,4.276666119016055,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0-2,0-1
5297-MDOIR,0,0,0,1,0,63,1,0,Fiber optic,1,0,1,0,0,0,one_year,1,credit_card_automatic,81.15,5224.5,1,2.705,82.90078125,4.417644486101668,8.561114378474166,4.396299293960601,4.143134726391533,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0-2,2
5298-GSTLM,0,0,1,0,0,60,1,1,Fiber optic,1,0,0,0,1,1,one_year,1,bank_transfer_automatic,101.4,6176.6,1,3.3800000000000003,102.91803278688525,4.633932873228588,8.728523237244898,4.619073091157083,4.0943445622221,1,3,1,0,0,1,0,0,1,0,1,0,0,0,1,3-4,0-1
5299-RULOA,1,0,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,month_to_month,1,electronic_check,100.25,1064.65,1,3.341666666666667,105.9,4.662495252607361,6.970401385632408,4.6076670661866785,2.302585092994046,1,3,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
5299-SJCZT,1,1,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,bank_transfer_automatic,101.55,298.35,1,3.385,99.97500000000001,4.604920154732882,5.698267293968091,4.620551288026394,1.0986122886681098,1,3,1,0,0,1,0,1,0,0,1,0,0,0,1,3-4,0-1
5301-GAUUY,1,1,0,0,0,32,1,1,Fiber optic,0,1,0,0,0,0,month_to_month,1,bank_transfer_automatic,80.35,2596.15,1,2.6783333333333332,81.10606060606061,4.395757688366956,7.86178485735656,4.386392092183521,3.4657359027997265,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
5302-BDJNT,0,1,0,0,0,35,1,1,Fiber optic,0,0,1,1,1,0,month_to_month,0,electronic_check,95.5,3418.2,1,3.183333333333333,97.60277777777777,4.580905953851932,8.136869375714404,4.5591262474866845,3.5553480614894135,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
5304-EFJLP,0,1,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,two_year,1,bank_transfer_automatic,111.65,8022.85,1,3.7216666666666667,111.43150684931507,4.713410113800834,8.990048999330593,4.7153689782861665,4.276666119016055,3,5,1,1,0,1,0,0,0,1,1,0,0,0,1,5-6,3-4
5306-BVTKJ,0,1,0,1,1,48,1,0,DSL,0,1,1,0,0,0,one_year,1,credit_card_automatic,55.8,2651.2,1,1.8599999999999999,55.244897959183675,4.011775991503675,7.882767646672298,4.021773869387265,3.871201010907891,2,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0-2,2
5307-DZCVC,1,0,1,1,0,32,1,1,Fiber optic,0,0,0,0,1,0,month_to_month,1,credit_card_automatic,85.95,2628.6,1,2.865,82.2590909090909,4.409873911307839,7.874206664047907,4.453765731828859,3.4657359027997265,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
5307-UVGNB,0,0,0,1,1,53,0,0,DSL,1,1,1,0,0,1,month_to_month,1,bank_transfer_automatic,48.7,2495.2,1,1.6233333333333335,47.109259259259254,3.852469568947051,7.822124165293594,3.885679030088544,3.970291913552122,3,4,1,1,1,0,0,1,0,0,1,0,0,0,1,3-4,3-4
5309-TAIKL,0,0,0,0,0,7,1,0,DSL,0,0,1,1,0,1,month_to_month,0,bank_transfer_automatic,62.8,418.3,1,2.0933333333333333,60.1375,4.096633607025572,6.036198878448153,4.139955073474153,1.9459101490553132,2,3,1,0,1,0,0,1,0,0,1,0,0,0,1,3-4,2
5310-NOOVA,0,1,0,0,0,46,1,0,No,0,0,0,0,0,0,two_year,0,electronic_check,19.95,907.05,0,0.6649999999999999,19.72340425531915,2.9818059638557965,6.810197575387331,2.9932291433358724,3.828641396489095,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0-2,0-1
5311-IHLEI,0,1,0,0,0,12,0,0,DSL,1,1,0,1,1,0,month_to_month,1,bank_transfer_automatic,50.95,605.75,1,1.6983333333333335,50.51538461538462,3.9222779357353903,6.406467359696635,3.9308447596687337,2.4849066497880004,3,4,1,0,1,0,0,1,0,0,1,0,0,0,1,3-4,3-4
5312-IRCFR,0,0,0,1,1,64,1,1,Fiber optic,0,1,1,0,0,1,one_year,1,electronic_check,92.85,5980.75,1,3.0949999999999998,93.44000000000001,4.537319519079917,8.696301257140691,4.530985287798715,4.1588830833596715,2,3,1,1,0,1,0,0,1,0,0,0,1,0,0,3-4,2
5312-TSZVC,0,0,0,0,1,15,1,0,No,0,0,0,0,0,0,one_year,0,mailed_check,19.65,270.6,0,0.6549999999999999,18.140625,2.8981538983382196,5.600641715736688,2.9780773383152703,2.70805020110221,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0-2,0-1
5312-UXESG,0,0,0,0,0,41,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,0,bank_transfer_automatic,98.05,3990.6,1,3.268333333333333,97.34880952380952,4.578300502917648,8.291696874518431,4.585477552642355,3.713572066704308,1,3,1,0,0,1,0,1,0,0,1,0,0,0,1,3-4,0-1
5313-FPXWG,0,1,0,0,0,51,1,1,No,0,0,0,0,0,0,one_year,1,bank_transfer_automatic,24.6,1266.4,0,0.8200000000000001,24.826923076923077,3.211928672265215,7.1439335085668025,3.202746442938317,3.9318256327243257,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0-2,0-1
5315-CKEQK,0,1,1,1,1,28,1,1,DSL,0,0,0,0,0,0,one_year,1,electronic_check,51.0,1381.8,1,1.7,49.40689655172414,3.900090020760028,7.231142276054695,3.9318256327243257,3.332204510175204,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0-2,0-1
5317-FLPJF,0,0,0,0,0,66,0,0,DSL,1,0,1,1,1,1,two_year,1,bank_transfer_automatic,61.35,4193.4,1,2.045,63.50373134328358,4.15109866548382,8.341267139711139,4.116595171156921,4.189654742026425,3,5,1,0,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
5318-IXUZF,1,0,0,0,0,2,1,0,Fiber optic,0,1,0,0,1,0,month_to_month,1,bank_transfer_automatic,87.15,183.75,1,2.9050000000000002,90.3,4.5031374604229395,5.213576138092946,4.46763077196603,0.6931471805599453,1,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0-2,0-1
5318-YKDPV,0,1,0,1,1,43,1,0,DSL,1,0,1,1,1,1,two_year,1,credit_card_automatic,79.15,3566.6,1,2.6383333333333336,82.85795454545455,4.417127750675413,8.179368040018414,4.371344786327021,3.7612001156935624,3,5,1,1,1,0,0,0,0,1,0,1,0,0,1,5-6,3-4
5320-BRKGK,0,0,0,1,1,58,1,1,DSL,1,0,1,1,1,0,two_year,0,mailed_check,75.8,4415.75,1,2.5266666666666664,76.12796610169492,4.332415688840064,8.392932974035553,4.328098292648326,4.060443010546419,3,4,1,1,1,0,0,0,0,1,0,0,0,1,0,3-4,3-4
5321-NTRKC,0,1,0,1,1,66,1,1,DSL,0,1,1,0,1,1,two_year,0,bank_transfer_automatic,79.85,5234.95,1,2.6616666666666666,79.32537313432836,4.373558041326187,8.563112572160648,4.380149874661021,4.189654742026425,2,4,1,1,1,0,0,0,0,1,1,0,0,0,1,3-4,2
5322-TEUJK,0,0,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,two_year,0,bank_transfer_automatic,114.6,8100.25,1,3.82,114.0951388888889,4.737032652006809,8.999650204381771,4.741447804280639,4.2626798770413155,4,6,1,1,0,1,0,0,0,1,1,0,0,0,1,5-6,3-4
5322-ZSMZY,0,1,0,1,1,31,1,1,No,0,0,0,0,0,0,two_year,0,mailed_check,25.75,755.6,0,0.8583333333333333,24.4171875,3.195287290059584,6.627512135627354,3.248434627109745,3.4339872044851463,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
5324-KTGCG,0,1,0,1,0,71,1,0,No,0,0,0,0,0,0,one_year,0,electronic_check,20.85,1539.75,0,0.6950000000000001,21.674999999999997,3.0761595226666056,7.339375344567153,3.0373539482448106,4.2626798770413155,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0-2,0-1
5325-UWTWJ,0,1,0,1,0,31,1,1,Fiber optic,1,1,0,1,0,0,month_to_month,1,credit_card_automatic,90.55,2929.75,1,3.018333333333333,94.384375,4.547375540383865,7.982672374138712,4.505902184329423,3.4339872044851463,3,3,0,1,0,1,0,1,0,0,0,1,0,0,1,3-4,3-4
5327-CNLUQ,0,1,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,two_year,1,bank_transfer_automatic,96.9,4473.45,1,3.23,93.27244897959183,4.535524769278293,8.405915201994373,4.5736795188967205,3.871201010907891,3,4,1,1,0,1,0,0,0,1,1,0,0,0,1,3-4,3-4
5327-XOKKY,0,1,1,1,0,72,1,1,DSL,0,0,1,0,1,1,two_year,1,credit_card_automatic,73.45,5329.0,1,2.4483333333333333,74.00616438356164,4.304148392215273,8.580918882296782,4.296604902619887,4.276666119016055,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,3-4,0-1
5329-KRDTM,0,1,1,1,0,72,1,1,DSL,0,1,1,1,1,0,two_year,0,credit_card_automatic,77.35,5396.25,1,2.578333333333333,74.98082191780823,4.317232373074949,8.593459546869687,4.348340577019075,4.276666119016055,3,4,1,1,1,0,0,0,0,1,0,1,0,0,1,3-4,3-4
5331-RGMTT,0,1,1,1,0,54,1,1,Fiber optic,0,0,1,0,1,1,month_to_month,1,credit_card_automatic,99.05,5295.7,1,3.3016666666666667,98.08636363636364,4.585848352183104,8.57465044948669,4.59562477314456,3.9889840465642745,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1,3-4,0-1
5334-AFQJB,0,1,1,0,0,72,1,1,No,0,0,0,0,0,0,two_year,1,credit_card_automatic,25.1,1789.9,0,0.8366666666666667,24.863013698630137,3.21338130555056,7.489915031352455,3.2228678461377385,4.276666119016055,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
5334-JLAXU,0,0,0,1,0,60,1,1,Fiber optic,1,1,0,0,0,1,month_to_month,1,credit_card_automatic,94.1,5475.9,1,3.1366666666666663,91.31147540983606,4.514276468748019,8.608111924736848,4.544358046591334,4.0943445622221,2,3,1,1,0,1,0,1,0,0,0,1,0,0,1,3-4,2
5336-UFNZP,0,0,1,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,one_year,1,electronic_check,107.45,7047.5,1,3.5816666666666666,108.40833333333333,4.685904961819513,8.860428222988268,4.67702562308852,4.174387269895637,2,4,1,1,0,1,0,0,1,0,0,0,1,0,0,3-4,2
5337-IIWKZ,0,1,0,1,1,34,0,0,DSL,0,0,1,1,1,0,month_to_month,1,electronic_check,44.85,1442.6,1,1.495,42.498571428571424,3.7494704619200485,7.2742023200695725,3.803323588504805,3.5263605246161616,2,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3-4,2
5338-YHWYT,0,1,0,0,1,37,1,0,DSL,1,1,0,1,0,0,two_year,0,credit_card_automatic,61.45,2302.35,1,2.0483333333333333,62.20526315789473,4.130439612851754,7.7416856194275265,4.118223836012044,3.6109179126442243,3,3,0,1,1,0,0,0,0,1,0,1,0,0,1,3-4,3-4
5339-PXDVH,0,1,0,0,0,4,1,1,Fiber optic,1,0,0,0,1,0,month_to_month,0,electronic_check,90.65,367.95,1,3.021666666666667,91.72,4.518740457989703,5.907947059372608,4.50700593720086,1.3862943611198906,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5339-TJFEK,0,1,0,1,1,62,1,1,Fiber optic,1,1,0,0,1,1,month_to_month,1,electronic_check,105.5,6487.2,1,3.5166666666666666,104.64603174603174,4.650583528880476,8.777586283630347,4.658710952916121,4.127134385045092,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
5343-SGUBI,0,0,0,0,0,52,1,1,Fiber optic,0,1,0,0,0,0,one_year,1,mailed_check,80.2,4297.6,1,2.6733333333333333,82.60000000000001,4.414009680526933,8.365812006328918,4.384523514872469,3.9512437185814275,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0-2,0-1
5345-BMKWB,0,1,0,1,0,8,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.25,158.35,0,0.675,19.844444444444445,2.9879240911061795,5.064807772984649,3.0081547935525483,2.0794415416798357,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
5346-BZCHP,0,0,0,1,1,69,1,0,No,0,0,0,0,0,0,two_year,0,mailed_check,19.4,1346.2,0,0.6466666666666666,19.50857142857143,2.970853929430872,7.205041087576613,2.9652730660692823,4.23410650459726,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0-2,0-1
5348-CAGXB,0,1,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,0,month_to_month,1,electronic_check,89.55,1021.75,1,2.985,85.48461538461538,4.448336422730064,6.929272122444386,4.494797128506721,2.4849066497880004,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5349-AZPEW,0,0,0,1,1,5,0,0,DSL,0,0,0,0,0,0,month_to_month,0,mailed_check,25.05,125.5,1,0.8350000000000001,25.09166666666667,3.222535785699688,4.832305758571839,3.2208738275308737,1.6094379124341003,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
5349-IECLD,1,1,0,0,0,2,1,0,Fiber optic,0,0,1,0,1,1,month_to_month,0,electronic_check,94.95,178.1,1,3.165,91.01666666666667,4.511042639930053,5.182345190295616,4.553350437258295,0.6931471805599453,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,0-1
5351-QESIO,0,1,0,0,1,1,0,0,DSL,0,0,0,0,0,0,month_to_month,0,mailed_check,24.2,24.2,1,0.8066666666666666,24.2,3.186352633162641,3.186352633162641,3.186352633162641,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
5353-WILCI,0,0,0,0,0,28,1,0,DSL,1,1,0,0,0,0,month_to_month,0,electronic_check,56.05,1522.65,1,1.8683333333333332,54.43793103448276,3.997061172551207,7.32820751689855,4.026244149518169,3.332204510175204,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0-2,2
5356-CSVSQ,0,0,0,0,0,3,1,1,DSL,0,0,0,1,1,0,month_to_month,0,electronic_check,64.6,174.2,1,2.1533333333333333,59.699999999999996,4.089332020398556,5.160204064418402,4.168214410788556,1.0986122886681098,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
5356-KZCKT,0,1,0,0,0,58,1,1,No,0,0,0,0,0,0,two_year,1,credit_card_automatic,24.45,1513.6,0,0.815,26.06864406779661,3.260733215384365,7.322246198297614,3.196630215920881,4.060443010546419,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0-2,0-1
5356-RHIPP,1,1,0,0,0,1,1,0,No,0,0,0,0,0,0,month_to_month,1,mailed_check,20.2,20.2,0,0.6733333333333333,20.2,3.005682604407159,3.005682604407159,3.005682604407159,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
5357-TZHPP,1,1,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,credit_card_automatic,84.4,732.5,1,2.8133333333333335,81.69,4.4029315953537775,6.596463340891223,4.4355674016019115,2.1972245773362196,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
5360-LJCNJ,0,0,0,1,0,71,1,1,Fiber optic,0,1,1,0,1,1,two_year,1,bank_transfer_automatic,105.15,7555.0,1,3.5050000000000003,106.39097222222222,4.667120725772283,8.92996487470684,4.655387902148709,4.2626798770413155,2,4,1,1,0,1,0,0,0,1,1,0,0,0,1,3-4,2
5360-XGYAZ,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,two_year,1,bank_transfer_automatic,65.65,4664.5,1,2.1883333333333335,64.79657534246574,4.17125275230833,8.447735926401016,4.184337600748806,4.276666119016055,4,6,1,1,1,0,0,0,0,1,1,0,0,0,1,5-6,3-4
5364-EVNIB,1,1,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,month_to_month,1,electronic_check,79.8,973.45,1,2.6599999999999997,75.23214285714286,4.320578571243868,6.88084646242492,4.379523504455763,2.5649493574615367,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,2
5364-XYIRR,1,1,0,1,0,51,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,electronic_check,94.65,4812.75,1,3.1550000000000002,94.37307692307692,4.547255830387556,8.479023925298735,4.550185877655332,3.9318256327243257,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5365-LLFYV,0,0,0,0,0,2,1,0,DSL,0,0,0,0,0,0,month_to_month,1,mailed_check,45.85,105.6,1,1.5283333333333333,50.48333333333333,3.9216432488051365,4.659658371272161,3.825375198702474,0.6931471805599453,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
5366-IJEQJ,1,1,0,0,0,20,1,1,Fiber optic,0,0,1,0,1,0,month_to_month,1,electronic_check,88.7,1761.45,1,2.9566666666666666,88.10238095238095,4.4784995581431355,7.4738926124792,4.485259889315534,2.995732273553991,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5366-OBVMR,0,0,0,1,0,18,1,0,DSL,0,0,0,1,0,0,month_to_month,1,mailed_check,50.3,908.75,1,1.6766666666666665,50.47631578947368,3.9215042320012565,6.812070028847729,3.9180050771056933,2.8903717578961645,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0-2,0-1
5370-IIVVL,0,1,0,0,0,37,1,1,Fiber optic,0,1,0,1,1,1,one_year,1,credit_card_automatic,104.5,3778.0,1,3.4833333333333334,102.17105263157895,4.626648395296456,8.236950048061455,4.6491870714048655,3.6109179126442243,2,4,1,0,0,1,0,0,1,0,0,1,0,0,1,3-4,2
5371-VYLSX,0,0,1,0,0,50,1,1,Fiber optic,1,1,0,0,0,0,month_to_month,1,electronic_check,83.4,4113.7,1,2.7800000000000002,82.29607843137254,4.410323456868186,8.322078145823308,4.423648309364701,3.912023005428146,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,2
5372-FBKBN,0,0,0,0,1,21,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,20.75,452.2,0,0.6916666666666667,21.49772727272727,3.0679472213008636,6.114124559843869,3.0325462466767075,3.044522437723423,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
5373-SFODM,1,1,1,1,0,36,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,credit_card_automatic,85.25,3132.75,1,2.841666666666667,86.97297297297297,4.465597414908104,8.049666492045395,4.445588116163626,3.58351893845611,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0-2,0-1
5375-XLDOF,0,1,0,1,1,69,1,1,Fiber optic,1,1,1,1,1,1,two_year,1,bank_transfer_automatic,114.35,7665.8,1,3.8116666666666665,111.14500000000001,4.710835655142873,8.94452415637502,4.73926392046879,4.23410650459726,4,6,1,1,0,1,0,0,0,1,1,0,0,0,1,5-6,3-4
5376-DEQCP,1,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.6,70.6,1,2.353333333333333,70.6,4.257030144499196,4.257030144499196,4.257030144499196,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5376-PCKNB,0,1,0,1,1,72,1,1,Fiber optic,0,1,1,0,1,1,one_year,1,credit_card_automatic,104.45,7459.0,1,3.481666666666667,103.60890410958903,4.640623273135906,8.917176635955164,4.648708488002574,4.276666119016055,2,4,1,1,0,1,0,0,1,0,0,1,0,0,1,3-4,2
5377-NDTOU,0,0,0,1,1,71,1,1,DSL,1,1,1,1,1,1,two_year,0,mailed_check,91.05,6293.75,1,3.0349999999999997,88.67777777777778,4.485009325545744,8.747312356466873,4.511408806173617,4.2626798770413155,4,6,1,1,1,0,0,0,0,1,0,0,0,1,0,5-6,3-4
5378-IKEEG,1,0,0,0,0,1,0,0,DSL,0,0,0,0,1,0,month_to_month,1,electronic_check,35.75,35.75,1,1.1916666666666667,35.75,3.5765502691400166,3.5765502691400166,3.5765502691400166,0.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0-2,0-1
5380-AFSSK,1,0,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,mailed_check,93.9,486.85,1,3.1300000000000003,96.79166666666667,4.572560902422463,6.187956067424765,4.542230386214217,1.6094379124341003,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0-2,0-1
5380-WJKOV,1,1,0,0,0,34,1,1,Fiber optic,0,1,1,0,1,1,month_to_month,1,electronic_check,106.35,3549.25,1,3.545,104.44571428571429,4.648667455908633,8.174491592543683,4.666735541646246,3.5263605246161616,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,3-4,2
5380-XPJNZ,0,0,0,0,0,38,1,0,No,0,0,0,0,0,0,one_year,0,mailed_check,20.05,678.2,0,0.6683333333333333,17.903846153846153,2.8850155586956396,6.519442229691538,2.998229153752578,3.6375861597263857,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0-2,0-1
5382-SOYZL,0,1,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,month_to_month,1,electronic_check,95.1,2162.6,1,3.17,98.16086956521738,4.586607659014777,7.679066480511437,4.554928969551344,3.091042453358316,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5382-TEMLV,0,1,0,0,0,45,1,0,DSL,1,0,0,0,0,0,month_to_month,1,bank_transfer_automatic,50.9,2298.55,1,1.6966666666666665,51.075,3.933295140703686,7.740033768327064,3.929862923556477,3.8066624897703196,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0-2,0-1
5383-MMTWC,1,0,1,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,month_to_month,1,electronic_check,84.0,613.4,1,2.8,77.48888888888888,4.350134556905331,6.419017251680151,4.430816798843313,2.0794415416798357,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0-2,0-1
5384-ZTTWP,0,0,0,1,1,15,1,0,No,0,0,0,0,0,0,month_to_month,0,mailed_check,19.8,272.95,0,0.66,18.296875,2.9067302802380457,5.609288628227767,2.9856819377004897,2.70805020110221,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0-2,0-1
5385-SUIRI,1,1,1,1,0,52,1,1,Fiber optic,1,0,1,0,1,1,month_to_month,1,electronic_check,104.2,5568.35,1,3.4733333333333336,107.02924528301887,4.673102117518735,8.624854059234101,4.646312129319266,3.9512437185814275,2,4,1,1,0,1,0,1,0,0,0,0,1,0,0,3-4,2
5386-THSLQ,0,0,1,1,0,66,0,0,DSL,0,1,1,0,1,0,one_year,0,bank_transfer_automatic,45.55,3027.25,1,1.5183333333333333,45.86268656716418,3.8256518576407292,8.015409895634475,3.8188106237059674,4.189654742026425,2,3,1,1,1,0,0,0,1,0,1,0,0,0,1,3-4,2
